Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW
1722076328.1742735,-0.00017344400112051517,-0.0001667535543674603,0.00010907816613325849,-0.00797575619071722,0.12991608679294586,-0.0013838635059073567,0.9914920330047607
1722076328.1792636,-0.0001699604035820812,-0.00017360506171826273,0.00011993870430160314,-0.007972847670316696,0.12992198765277863,-0.0013891650596633554,0.9914911985397339
1722076328.1842546,-0.0001661689457250759,-0.00018043404270429164,0.00013121269876137376,-0.007979480549693108,0.12991197407245636,-0.0013901129132136703,0.9914924502372742
1722076328.1892447,-0.00016295838577207178,-0.0001900990610010922,0.000140444390126504,-0.007978315465152264,0.129915252327919,-0.0013870270922780037,0.9914920330047607
1722076328.1942356,-0.00015975712449289858,-0.00019864852947648615,0.00015416170936077833,-0.007986013777554035,0.12992045283317566,-0.0013909473782405257,0.9914912581443787
1722076328.1992257,-0.00015646264364477247,-0.00020765971567016095,0.0001692373480182141,-0.007977494969964027,0.1299048364162445,-0.0013910859124734998,0.9914934039115906
1722076328.2042165,-0.00015535908460151404,-0.0002154101530322805,0.00018845414160750806,-0.007973483763635159,0.12991230189800262,-0.0013909746194258332,0.9914924502372742
1722076328.2092066,-0.00015477398119401187,-6.301299436017871e-05,0.00019621055980678648,-0.007991204969584942,0.12993976473808289,-0.001378541812300682,0.9914888143539429
1722076328.2141976,-0.00015504630573559552,-6.287780706770718e-05,0.0002154315880034119,-0.007990674115717411,0.12993749976158142,-0.0013738980051130056,0.9914891123771667
1722076328.2191877,-0.00015614938456565142,-6.27606495982036e-05,0.00023644078464712948,-0.007986071519553661,0.12993472814559937,-0.001381301204673946,0.9914894700050354
1722076328.2241778,-0.0001554701302666217,-6.258684152271599e-05,0.0002579280990175903,-0.007986783050000668,0.12996260821819305,-0.0013765993062406778,0.9914858341217041
1722076328.2291687,-0.00015502134920097888,-6.238310015760362e-05,0.00028015836142003536,-0.007987184450030327,0.12993228435516357,-0.0013798659201711416,0.9914897680282593
1722076328.2341588,-0.00015484457253478467,-6.380157719831914e-05,0.0003049843362532556,-0.007989611476659775,0.12994447350502014,-0.001379166031256318,0.9914881587028503
1722076328.2391496,-0.000155370551510714,-6.495853449450806e-05,0.00033029544283635914,-0.007992148399353027,0.1299555003643036,-0.0013780031586065888,0.991486668586731
1722076328.2441394,-0.00020580260024871677,-7.277320401044562e-05,0.00015720658120699227,-0.007999913766980171,0.12993434071540833,-0.0013752577360719442,0.9914894104003906
1722076328.249131,-0.00021532685786951333,-7.571836613351479e-05,0.00017499334353487939,-0.007999842055141926,0.12995600700378418,-0.0013836659491062164,0.9914865493774414
1722076328.2541206,-0.0002185739722335711,-7.895971793914214e-05,0.00020125917217228562,-0.008006016723811626,0.12995760142803192,-0.0013872940326109529,0.9914863109588623
1722076328.2591107,-0.00022715464001521468,-8.274466381408274e-05,0.00022234457719605416,-0.00800247397273779,0.12994621694087982,-0.001386486692354083,0.9914878010749817
1722076328.2641015,-0.00023841620713938028,-8.70136937010102e-05,0.00024311478773597628,-0.008016601204872131,0.12996859848499298,-0.0013829023810103536,0.9914847612380981
1722076328.2690916,-0.0002562245063018054,-9.179007611237466e-05,0.00025906291557475924,-0.008008736185729504,0.1299760341644287,-0.0013965113321319222,0.9914838671684265
1722076328.2740824,-0.0002711554989218712,-9.695350308902562e-05,0.00027977197896689177,-0.008015629835426807,0.12994663417339325,-0.001392534701153636,0.9914876818656921
1722076328.2790728,-0.00014743462088517845,-4.91255268570967e-05,0.0001405330840498209,-0.007999875582754612,0.1299649477005005,-0.0014022781979292631,0.9914853572845459
1722076328.2840638,-0.00013667720486409962,-4.995512426830828e-05,0.00015732900646980852,-0.008000125177204609,0.12997031211853027,-0.0013905620435252786,0.9914847016334534
1722076328.2890537,-0.00013162508548703045,-5.234807395027019e-05,0.00017730022955220193,-0.007996495813131332,0.12994664907455444,-0.001407846575602889,0.9914877414703369
1722076328.2940438,-0.00012598439934663475,-5.463742490974255e-05,0.00019589126168284565,-0.008007241412997246,0.12996059656143188,-0.001401154207997024,0.9914858341217041
1722076328.2990346,-0.00012564945791382343,-5.6911281717475504e-05,0.00020835120812989771,-0.00799642875790596,0.12997211515903473,-0.0013972369488328695,0.9914844036102295
1722076328.3040257,-0.00012225443788338453,-5.910819527343847e-05,0.00022509846894536167,-0.008007395081222057,0.12995052337646484,-0.0013957080664113164,0.9914872050285339
1722076328.3090155,-0.00011898920638486743,-6.127433880465105e-05,0.00024303227837663144,-0.008002274669706821,0.12996402382850647,-0.0014030496822670102,0.9914854764938354
1722076328.3140059,-0.00013539812061935663,-7.609653403051198e-05,0.00018631346756592393,-0.008008151315152645,0.12997907400131226,-0.0013978885253891349,0.9914834499359131
1722076328.318997,-0.00013029422552790493,-8.01201822469011e-05,0.00021029268100392073,-0.008001533336937428,0.1299823522567749,-0.0013940184144303203,0.9914830923080444
1722076328.3239865,-0.0001225340092787519,-8.45704780658707e-05,0.00023589152260683477,-0.008002400398254395,0.1299828141927719,-0.0013986624544486403,0.9914830327033997
1722076328.3289766,-0.00010783403558889404,-8.946320303948596e-05,0.00026212341617792845,-0.008001984097063541,0.12997017800807953,-0.001385169685818255,0.9914847016334534
1722076328.3339674,-9.537400910630822e-05,-9.47942171478644e-05,0.0002904212742578238,-0.007995582185685635,0.12999261915683746,-0.001389340148307383,0.9914817214012146
1722076328.3389575,-8.24213566374965e-05,-0.00010056748578790575,0.00031979844789020717,-0.007995021529495716,0.12999047338962555,-0.0013833801494911313,0.9914820790290833
1722076328.3439486,-0.00022696511587128043,-0.00015914201503619552,0.00019438938761595637,-0.007999190129339695,0.1299845278263092,-0.0014001354575157166,0.9914827942848206
1722076328.3489387,-0.00023501753457821906,-0.00016884702199604362,0.00021747717983089387,-0.007998162880539894,0.1299998015165329,-0.0014054854400455952,0.9914807677268982
1722076328.3539298,-0.0002447814622428268,-0.0001790420792531222,0.0002440734242554754,-0.007996314205229282,0.13001543283462524,-0.0014035135973244905,0.9914787411689758
1722076328.3589196,-0.0002551408251747489,-0.0001896471221698448,0.0002743932418525219,-0.008001885376870632,0.1299869567155838,-0.001403244910761714,0.9914824962615967
1722076328.3639107,-0.00025836032000370324,-0.0001982451358344406,0.0002998221025336534,-0.007993260398507118,0.13000530004501343,-0.0014039744855836034,0.9914801120758057
1722076328.3689005,-0.00026697188150137663,-0.00020805852545890957,0.00033013179199770093,-0.007998678833246231,0.13000519573688507,-0.001403857721015811,0.9914800524711609
1722076328.3738916,-0.00027846734155900776,-0.00021787974401377141,0.00035853078588843346,-0.007997313514351845,0.12999612092971802,-0.0013987991260364652,0.9914812445640564
1722076328.3788817,-0.00017480828682892025,-0.0001484130189055577,0.00021678397024516016,-0.007989597506821156,0.1300055831670761,-0.0014036023057997227,0.9914801120758057
1722076328.3838718,-0.00017206536722369492,-0.00015365563740488142,0.00024527189088985324,-0.007992766797542572,0.12999886274337769,-0.0014182436279952526,0.9914808869361877
1722076328.3888628,-0.0001691971265245229,-0.0001588689483469352,0.0002761167997960001,-0.00799158401787281,0.12998545169830322,-0.0014189777430146933,0.9914827346801758
1722076328.3938527,-0.00016996846534311771,-0.00016704238078091294,0.0003024837642442435,-0.007987122982740402,0.1300099492073059,-0.0014179847203195095,0.9914795160293579
1722076328.3988438,-0.00016997093916870654,-0.00017403664242010564,0.00033238917239941657,-0.007981531322002411,0.12999942898750305,-0.001422420609742403,0.9914809465408325
1722076328.4038334,-0.00017132997163571417,-0.00018148825620301068,0.0003614517336245626,-0.007990558631718159,0.12999223172664642,-0.0014221128076314926,0.9914818406105042
1722076328.4088235,-0.0001212257266161032,-5.1362021622480825e-05,0.0001566347636980936,-0.00799500197172165,0.1300007402896881,-0.0014321613125503063,0.9914806485176086
1722076328.4138145,-0.00011929985339520499,-5.084047370473854e-05,0.0001786878565326333,-0.007995301857590675,0.12999872863292694,-0.0014306026278063655,0.9914808869361877
1722076328.4188046,-0.00011742264905478805,-5.026799044571817e-05,0.00020285633218009025,-0.007991109974682331,0.12997882068157196,-0.001433082390576601,0.9914835691452026
1722076328.4237957,-0.00011696835281327367,-4.964365507476032e-05,0.0002297132887179032,-0.008000040426850319,0.1299881637096405,-0.00143474992364645,0.9914822578430176
1722076328.4287856,-0.00011549754708539695,-4.8978890845319256e-05,0.00025772381923161447,-0.008000937290489674,0.12998948991298676,-0.0014268989907577634,0.9914820790290833
1722076328.4337766,-0.00011598018318181857,-4.827280645258725e-05,0.0002877604856621474,-0.007998325861990452,0.12997573614120483,-0.0014248546212911606,0.9914838671684265
1722076328.4387667,-0.00012063221947755665,-4.75900451419875e-05,0.0003141711640637368,-0.007990720681846142,0.12997952103614807,-0.001435086247511208,0.9914835095405579
1722076328.4437566,-0.00019609907758422196,-5.935731314821169e-05,0.00016067130491137505,-0.00800300668925047,0.12998418509960175,-0.0014255683636292815,0.9914827346801758
1722076328.4487476,-0.00020537848467938602,-5.934432556387037e-05,0.00017794115410652012,-0.008007482625544071,0.1299937665462494,-0.0014300501206889749,0.9914814829826355
1722076328.4537377,-0.0002087319880956784,-5.92464639339596e-05,0.00019527586118783802,-0.008005501702427864,0.12999127805233002,-0.0014272850239649415,0.9914818406105042
1722076328.4587288,-0.00021390286565292627,-5.906089791096747e-05,0.00021541665773838758,-0.008008311502635479,0.12998852133750916,-0.0014235046692192554,0.991482138633728
1722076328.4637187,-0.00021756500063929707,-5.882089681108482e-05,0.00023748146486468613,-0.008001699112355709,0.1299927681684494,-0.001429797732271254,0.9914816617965698
1722076328.4687097,-0.00022164388792589307,-5.8563793572830036e-05,0.00026035180781036615,-0.008007227443158627,0.1300022006034851,-0.0014291205443441868,0.9914804100990295
1722076328.4736996,-0.00022531118884216994,-5.827540735481307e-05,0.00028411977109499276,-0.008010641671717167,0.12998585402965546,-0.0014225663617253304,0.9914824366569519
1722076328.4786894,-0.00024677597684785724,-6.727892468916252e-05,0.00010313667735317722,-0.00798855535686016,0.12998376786708832,-0.0014336180174723268,0.9914829134941101
1722076328.4836807,-0.0002568385098129511,-6.771027983631939e-05,0.0001145520291174762,-0.007990914396941662,0.1299770176410675,-0.0014372580917552114,0.9914838075637817
1722076328.4886706,-0.000261869776295498,-6.80264929542318e-05,0.00013021061022300273,-0.007996556349098682,0.12996867299079895,-0.001433253870345652,0.9914848804473877
1722076328.4936616,-0.0002716871676966548,-6.831468635937199e-05,0.0001464909000787884,-0.007996577769517899,0.12997837364673615,-0.0014374678721651435,0.9914835691452026
1722076328.4986515,-0.00028261877014301717,-6.855075480416417e-05,0.00016539773787371814,-0.007989425212144852,0.1299789547920227,-0.0014244322665035725,0.9914835691452026
1722076328.5036426,-0.000297957711154595,-7.043138612061739e-05,0.00018700833606999367,-0.0079893097281456,0.12995672225952148,-0.00142178765963763,0.9914864897727966
1722076328.5086327,-0.00020802050130441785,-8.381657971767709e-05,0.0001845850347308442,-0.00799985695630312,0.12997807562351227,-0.0014076563529670238,0.9914835691452026
1722076328.5136235,-0.0002078456454910338,-8.72841919772327e-05,0.00020567671163007617,-0.007997213862836361,0.12995442748069763,-0.0013986085541546345,0.9914867281913757
1722076328.5186138,-0.00021216244203969836,-9.116077126236632e-05,0.0002347514673601836,-0.008008847013115883,0.12995125353336334,-0.0013946101535111666,0.9914870858192444
1722076328.5236037,-0.00021430412016343325,-9.550242975819856e-05,0.00026102669653482735,-0.008004279807209969,0.12996923923492432,-0.0014009862206876278,0.9914847612380981
1722076328.5285947,-0.00021585120703093708,-0.00010027347889263183,0.000289935152977705,-0.00800028070807457,0.12995688617229462,-0.0014081442495808005,0.9914863705635071
1722076328.5335848,-0.0002167288912460208,-0.0001055137618095614,0.0003171298303641379,-0.007999102585017681,0.1299486607313156,-0.00141225999686867,0.9914875030517578
1722076328.5385756,-0.0002178982103941962,-0.00011117764370283112,0.0003473313990980387,-0.008004468865692616,0.12996402382850647,-0.001417081686668098,0.9914854168891907
1722076328.5435658,-0.00019828072981908917,-9.393641084898263e-05,0.00018460408318787813,-0.00798832904547453,0.12993422150611877,-0.0014184113824740052,0.9914894104003906
1722076328.5485566,-0.0002001013490371406,-9.937802678905427e-05,0.000207844830583781,-0.007994838058948517,0.1299530565738678,-0.0014216413255780935,0.9914869070053101
1722076328.5535467,-0.00020310288527980447,-0.00010526889673201367,0.00023202570446301252,-0.007994983345270157,0.12995189428329468,-0.0014296250883489847,0.9914870858192444
1722076328.5585365,-0.0002057860401691869,-0.00011158668348798528,0.000260332744801417,-0.00798274390399456,0.12993568181991577,-0.0014332453720271587,0.9914892911911011
1722076328.5635276,-0.00020855609909631312,-0.00011833454482257366,0.0002916366793215275,-0.007987798191606998,0.12995560467243195,-0.0014335762243717909,0.9914866089820862
1722076328.5685177,-0.0002134867972927168,-0.00012313088518567383,0.000315793848130852,-0.007984640076756477,0.12995539605617523,-0.0014299105387181044,0.991486668586731
1722076328.5735085,-0.00021872416255064309,-0.00012913256068713963,0.00034545178641565144,-0.007990255020558834,0.12994810938835144,-0.0014305656077340245,0.9914876222610474
1722076328.5784986,-0.00019356768461875618,-0.00011035180068574846,0.00014096638187766075,-0.008005249314010143,0.12996752560138702,-0.0014202649472281337,0.9914849400520325
1722076328.5834885,-0.0001972991885850206,-0.00011471375910332426,0.00015253103629220277,-0.008001303300261497,0.12997326254844666,-0.001422097091563046,0.9914841651916504
1722076328.5884798,-0.0002010260068345815,-0.00011900890240212902,0.000168884260347113,-0.00800684466958046,0.1299598664045334,-0.0014233783585950732,0.9914858937263489
1722076328.5934696,-0.00020450580632314086,-0.00012324113049544394,0.0001869192929007113,-0.008001011796295643,0.1299709677696228,-0.0014244229532778263,0.991484522819519
1722076328.5984607,-0.00020323436183389276,-0.00012736777716781944,0.0002093743096338585,-0.008002842776477337,0.12996043264865875,-0.0014214488910511136,0.9914858937263489
1722076328.6034508,-0.0002036794030573219,-0.00013147349818609655,0.00023175193928182125,-0.008001948706805706,0.12996244430541992,-0.0014269714010879397,0.9914856553077698
1722076328.6084416,-0.0002035279612755403,-0.00013554489123634994,0.00025617453502491117,-0.008001904934644699,0.12996314465999603,-0.001428821124136448,0.9914855360984802
1722076328.6134317,-0.00019468415121082217,-9.652245353208855e-05,0.00017612954252399504,-0.008005136623978615,0.12996798753738403,-0.0014332550344988704,0.9914848804473877
1722076328.6184225,-0.0001989038719329983,-0.00010028058022726327,0.00019673665519803762,-0.008006139658391476,0.12994763255119324,-0.001438183942809701,0.9914875626564026
1722076328.6234128,-0.00020592202781699598,-0.00010447969543747604,0.00021864328300580382,-0.008002848364412785,0.12997017800807953,-0.001431402051821351,0.9914845824241638
1722076328.628404,-0.0002169569197576493,-0.0001091265949071385,0.00024096785637084395,-0.007994885556399822,0.1299620270729065,-0.0014455985510721803,0.9914857149124146
1722076328.6333935,-0.00022665532014798373,-0.00011419131624279544,0.00026544247521087527,-0.007998114451766014,0.12995260953903198,-0.0014508221065625548,0.9914869070053101
1722076328.6383836,-0.00023692604736424983,-0.00011968359467573464,0.0002920714614447206,-0.00799488089978695,0.1299658566713333,-0.0014559723204001784,0.9914851784706116
1722076328.6433744,-0.00016880303155630827,-8.711368718650192e-05,0.00016867232625372708,-0.007995928637683392,0.129966601729393,-0.0014364917296916246,0.9914851188659668
1722076328.6483645,-0.00017011043382808566,-9.053441317519173e-05,0.000189832309843041,-0.007991187274456024,0.12996472418308258,-0.001455719699151814,0.9914854168891907
1722076328.6533554,-0.00017210400255862623,-9.379962284583598e-05,0.00021438692056108266,-0.007983935065567493,0.12996751070022583,-0.0014460488455370069,0.9914851188659668
1722076328.6583457,-0.00017673247202765197,-9.690976730780676e-05,0.00024388486053794622,-0.007987908087670803,0.12995347380638123,-0.0014424322871491313,0.9914868474006653
1722076328.6633358,-0.00017950983601622283,-9.996249718824401e-05,0.00027353191399015486,-0.007986404933035374,0.1299620270729065,-0.0014280484756454825,0.9914857745170593
1722076328.6683266,-0.0001818284799810499,-0.00010293658124282956,0.00030517976847477257,-0.007986092008650303,0.12994422018527985,-0.0014270422980189323,0.9914880990982056
1722076328.6733167,-0.00018365884898230433,-0.00010582411050563678,0.00033930432982742786,-0.007987173274159431,0.12993615865707397,-0.0014170225476846099,0.9914892315864563
1722076328.6783075,-0.0001820835459511727,-0.0001242205617018044,0.00018847612955141813,-0.007989229634404182,0.12996432185173035,-0.0014285165816545486,0.9914855360984802
