Timestamp,Replanning Count,Replanning Time,Cumulative Replanning Time,Path Deviation,Success Rate
1722061074.4723115,1,0.48929524421691895,0.48929524421691895,5.353464098594311,100.0
1722061074.9906526,2,0.518341064453125,1.007636308670044,7.080124702330007,100.0
1722061075.556462,3,0.5658094882965088,1.5734457969665527,4.4258432940401065,100.0
1722061076.453163,4,0.8967008590698242,2.470146656036377,4.0722913533866105,100.0
1722061076.8045084,5,0.3513455390930176,2.8214921951293945,4.55223604142473,100.0
1722061077.408576,6,0.6040675640106201,3.4255597591400146,8.44636669471214,100.0
1722061078.1668868,7,0.7583107948303223,4.183870553970337,12.61627842129323,100.0
1722061078.768325,8,0.6014382839202881,4.785308837890625,2.4481874132443044,100.0
1722061079.5525858,9,0.7842607498168945,5.5695695877075195,9.534497036000184,100.0
1722061079.8755956,10,0.323009729385376,5.8925793170928955,7.393654363282417,100.0
1722061080.6505058,11,0.7749102115631104,6.667489528656006,5.422539463029069,100.0
1722061081.2174208,12,0.5669150352478027,7.234404563903809,3.357684781982911,100.0
1722061082.0450964,13,0.8276755809783936,8.062080144882202,6.5978676701656065,100.0
1722061082.692388,14,0.6472916603088379,8.70937180519104,7.868872493270171,100.0
1722061083.421835,15,0.7294468879699707,9.43881869316101,4.854586878141531,100.0
1722061084.007657,16,0.5858221054077148,10.024640798568726,6.204407535848617,100.0
1722061084.7763608,17,0.7687036991119385,10.793344497680664,6.803543964587541,100.0
1722061085.3894258,18,0.6130650043487549,11.406409502029419,4.962270714092494,100.0
1722061085.9107604,19,0.5213346481323242,11.927744150161743,5.572265882531159,100.0
1722061086.856559,20,0.9457986354827881,12.873542785644531,6.335395130542759,100.0
1722061087.352477,21,0.49591803550720215,13.369460821151733,4.677029365521063,100.0
1722061087.9068224,22,0.5543453693389893,13.923806190490723,4.610697621239483,100.0
1722061088.328299,23,0.4214766025543213,14.345282793045044,2.147728787585632,100.0
1722061089.0859187,24,0.7576196193695068,15.10290241241455,9.283750001029782,100.0
1722061089.2994814,25,0.2135627269744873,15.316465139389038,6.498491526928045,100.0
1722061089.9319487,26,0.6324672698974609,15.948932409286499,2.150494767591507,100.0
1722061090.3538613,27,0.42191267013549805,16.370845079421997,3.080458149393046,100.0
1722061090.8202953,28,0.4664340019226074,16.837279081344604,1.7343170754070298,100.0
1722061091.292819,29,0.47252368927001953,17.309802770614624,6.003087167735189,100.0
1722061091.8863895,30,0.5935704708099365,17.90337324142456,4.411422066144345,100.0
1722061092.2987225,31,0.41233301162719727,18.315706253051758,3.650535511358113,100.0
1722061092.7840545,32,0.48533201217651367,18.80103826522827,2.8141532245736975,100.0
1722061093.3707929,33,0.5867383480072021,19.387776613235474,3.1388914013068483,100.0
1722061093.8882146,34,0.5174217224121094,19.905198335647583,2.851542058105601,100.0
1722061094.2485745,35,0.36035990715026855,20.26555824279785,6.109016487743282,100.0
1722061094.7380826,36,0.48950815200805664,20.755066394805908,3.451733950960657,100.0
1722061095.2546911,37,0.516608476638794,21.271674871444702,5.656858898447363,100.0
1722061095.8189619,38,0.5642707347869873,21.83594560623169,0.6976684798819585,100.0
1722061096.2659178,39,0.44695591926574707,22.282901525497437,1.7369670143357328,100.0
1722061096.734711,40,0.4687931537628174,22.751694679260254,4.694107687866044,100.0
1722061097.2516685,41,0.5169575214385986,23.268652200698853,4.240407815285234,100.0
1722061097.7436762,42,0.4920077323913574,23.76065993309021,0.38027756943977675,100.0
1722061098.2695153,43,0.52583909034729,24.2864990234375,0.9651378835002455,100.0
1722061098.7898982,44,0.5203828811645508,24.80688190460205,0.6312658150716473,100.0
1722061099.2335534,45,0.44365525245666504,25.250537157058716,2.2694846070025543,100.0
1722061099.7193265,46,0.48577308654785156,25.736310243606567,0.7416167778290647,100.0
1722061100.2118204,47,0.4924938678741455,26.228804111480713,1.6006438260641782,100.0
1722061100.7242174,48,0.512397050857544,26.741201162338257,0.38172068644647933,100.0
1722061101.2304575,49,0.5062401294708252,27.247441291809082,0.5836285660871972,100.0
1722061101.8103752,50,0.5799176692962646,27.827358961105347,2.528212751208633,100.0
1722061102.2118566,51,0.40148138999938965,28.228840351104736,3.8856883315469952,100.0
1722061102.7420933,52,0.5302367210388184,28.759077072143555,0.3118034035212222,100.0
1722061103.2586918,53,0.5165984630584717,29.275675535202026,0.3500000052154064,100.0
