Timestamp,Replanning Count,Replanning Time,Cumulative Replanning Time,Path Deviation,Success Rate
1722058200.2538626,1,0.5053496360778809,0.5053496360778809,3.5500000528991222,100.0
1722058200.7816968,2,0.5278341770172119,1.0331838130950928,0.0,100.0
1722058201.2590833,3,0.477386474609375,1.5105702877044678,3.250000048428774,100.0
1722058201.7518854,4,0.49280214309692383,2.0033724308013916,0.0,100.0
1722058202.2495153,5,0.49762988090515137,2.501002311706543,2.550000037997961,100.0
1722058202.756347,6,0.5068316459655762,3.007833957672119,0.0,100.0
1722058203.2783806,7,0.52203369140625,3.529867649078369,0.7000000104308128,100.0
1722058203.7385933,8,0.46021270751953125,3.9900803565979004,0.0,100.0
1722058204.2345145,9,0.49592113494873047,4.486001491546631,2.1000000312924385,100.0
1722058204.7326298,10,0.49811530113220215,4.984116792678833,0.0,100.0
1722058205.248581,11,0.5159511566162109,5.500067949295044,0.9500000141561031,100.0
1722058205.7485805,12,0.4999995231628418,6.000067472457886,0.0,100.0
1722058206.2336965,13,0.48511600494384766,6.485183477401733,3.100000046193599,100.0
1722058206.7642868,14,0.530590295791626,7.015773773193359,0.0,100.0
1722058207.2428424,15,0.47855567932128906,7.494329452514648,2.55000003799796,100.0
1722058207.7361112,16,0.4932687282562256,7.987598180770874,0.0,100.0
1722058208.2375064,17,0.5013952255249023,8.488993406295776,2.3500000350177284,100.0
1722058208.743989,18,0.5064826011657715,8.995476007461548,0.0,100.0
1722058209.2443545,19,0.5003654956817627,9.49584150314331,2.4000000357627864,100.0
1722058209.759668,20,0.5153136253356934,10.011155128479004,0.0,100.0
1722058210.0250714,21,0.26540327072143555,10.27655839920044,2.550000037997961,100.0
1722058210.5377016,22,0.5126302242279053,10.789188623428345,0.0,100.0
1722058211.038119,23,0.5004174709320068,11.289606094360352,3.1000000461935997,100.0
1722058211.5416458,24,0.5035266876220703,11.793132781982422,0.0,100.0
1722058212.0404685,25,0.4988226890563965,12.291955471038818,2.2500000335276127,100.0
1722058212.568458,26,0.5279896259307861,12.819945096969604,0.0,100.0
1722058213.034708,27,0.466249942779541,13.286195039749146,2.8500000424683085,100.0
1722058213.5391865,28,0.5044784545898438,13.79067349433899,0.0,100.0
1722058214.0319445,29,0.49275803565979004,14.28343152999878,4.5000000670552245,100.0
1722058214.5523567,30,0.5204122066497803,14.80384373664856,0.0,100.0
1722058215.0485313,31,0.49617457389831543,15.300018310546875,0.9500000141561031,100.0
1722058215.5654013,32,0.5168700218200684,15.816888332366943,0.0,100.0
1722058216.043041,33,0.47763967514038086,16.294528007507324,3.250000048428774,100.0
1722058216.5407832,34,0.4977421760559082,16.792270183563232,0.0,100.0
1722058217.055904,35,0.5151207447052002,17.307390928268433,5.100000075995922,100.0
1722058217.536157,36,0.4802529811859131,17.787643909454346,0.0,100.0
1722058218.0456648,37,0.5095078945159912,18.297151803970337,2.0000000298023224,100.0
1722058218.542967,38,0.4973022937774658,18.794454097747803,6.739661018153818,100.0
1722058219.045089,39,0.5021219253540039,19.296576023101807,18.219488633097665,100.0
1722058219.559788,40,0.5146989822387695,19.811275005340576,16.507973953462084,100.0
1722058220.0410721,41,0.48128414154052734,20.292559146881104,16.189451521148495,100.0
1722058220.5488575,42,0.5077853202819824,20.800344467163086,10.198486943249465,100.0
1722058221.058664,43,0.5098066329956055,21.31015110015869,15.372885000615291,100.0
1722058221.5552516,44,0.49658751487731934,21.80673861503601,9.673495252485019,100.0
1722058222.0527172,45,0.4974656105041504,22.30420422554016,21.40270539482296,100.0
1722058222.5721345,46,0.5194172859191895,22.82362151145935,17.550014094734806,100.0
1722058223.0514884,47,0.4793539047241211,23.30297541618347,14.021078404139672,100.0
1722058223.5771813,48,0.5256929397583008,23.828668355941772,13.278222894116842,100.0
1722058224.051851,49,0.4746696949005127,24.303338050842285,5.543816059973357,100.0
1722058224.5546193,50,0.5027682781219482,24.806106328964233,20.314112456849447,100.0
1722058225.0617182,51,0.507098913192749,25.313205242156982,10.610613977497776,100.0
1722058225.564001,52,0.5022828578948975,25.81548810005188,12.43533268384218,100.0
1722058226.0801768,53,0.5161757469177246,26.331663846969604,6.2049839030303815,100.0
1722058226.5710034,54,0.4908266067504883,26.822490453720093,4.56067110750978,100.0
1722058227.052878,55,0.4818744659423828,27.304364919662476,5.1345801391506285,100.0
1722058227.5658107,56,0.5129327774047852,27.81729769706726,7.775468056913798,100.0
1722058228.055491,57,0.48968029022216797,28.30697798728943,10.938052275989172,100.0
1722058228.5844774,58,0.5289864540100098,28.83596444129944,7.292625337244262,100.0
1722058229.0687542,59,0.48427677154541016,29.32024121284485,12.529413356804039,100.0
1722058229.5672061,60,0.49845194816589355,29.818693161010742,13.986050865928322,100.0
1722058230.0533984,61,0.4861922264099121,30.304885387420654,7.564664045604127,100.0
1722058230.5647702,62,0.5113718509674072,30.81625723838806,7.126759037020028,100.0
1722058231.0819454,63,0.5171751976013184,31.33343243598938,7.272875275899738,100.0
1722058231.5725183,64,0.4905729293823242,31.824005365371704,3.7703665564491677,100.0
1722058232.0765038,65,0.5039854049682617,32.327990770339966,3.3242749860181484,100.0
1722058232.5934706,66,0.5169668197631836,32.84495759010315,9.044468014605059,100.0
1722058233.068741,67,0.47527050971984863,33.320228099823,3.6271125652021357,100.0
1722058233.5795624,68,0.5108213424682617,33.83104944229126,5.843343676394812,100.0
1722058234.0695117,69,0.48994922637939453,34.320998668670654,5.8446582183383,100.0
1722058234.5678828,70,0.4983711242675781,34.81936979293823,3.891976633859157,100.0
