Timestamp,Replanning Count,Replanning Time,Cumulative Replanning Time,Path Deviation,Success Rate
1722078025.4529717,1,0.3609344959259033,0.3609344959259033,0.0,100.0
1722078025.9579582,2,0.5049865245819092,0.8659210205078125,0.0,100.0
1722078026.4623766,3,0.5044183731079102,1.3703393936157227,0.0,100.0
1722078026.9589744,4,0.4965977668762207,1.8669371604919434,0.0,100.0
1722078027.5631883,5,0.6042139530181885,2.471151113510132,93,100.0
1722078027.958208,6,0.3950197696685791,2.866170883178711,0,100.0
1722078028.4796126,7,0.521404504776001,3.387575387954712,93,100.0
1722078028.9613996,8,0.48178696632385254,3.8693623542785645,0.0,100.0
1722078029.4800708,9,0.5186712741851807,4.388033628463745,5.639469895841031,100.0
1722078029.9628167,10,0.482745885848999,4.870779514312744,11.768382832647365,100.0
1722078030.481439,11,0.5186223983764648,5.389401912689209,5.539469894350915,100.0
1722078030.9729726,12,0.4915335178375244,5.880935430526733,0.0,100.0
1722078031.475094,13,0.5021214485168457,6.383056879043579,8.476743762237852,100.0
1722078031.9685335,14,0.4934394359588623,6.876496315002441,12.695398688502735,100.0
1722078032.4869194,15,0.5183858871459961,7.3948822021484375,12.41255597181343,100.0
1722078032.9725652,16,0.48564577102661133,7.880527973175049,12.129713255124127,100.0
1722078033.4765694,17,0.5040042400360107,8.38453221321106,9.438425466771857,100.0
1722078033.9766493,18,0.500079870223999,8.884612083435059,11.622606466381098,100.0
1722078034.476775,19,0.5001256465911865,9.384737730026245,12.66087482559814,100.0
1722078034.9782343,20,0.5014593601226807,9.886197090148926,15.352202334576956,100.0
1722078035.4917288,21,0.5134944915771484,10.399691581726074,15.76542686008826,100.0
1722078035.973838,22,0.48210930824279785,10.881800889968872,11.218654293921785,100.0
1722078036.4764152,23,0.5025770664215088,11.38437795639038,14.642634637221569,100.0
1722078036.9763668,24,0.4999516010284424,11.884329557418823,9.459864734356785,100.0
1722078037.4963164,25,0.5199496746063232,12.404279232025146,9.17702201766748,100.0
1722078037.9845614,26,0.48824501037597656,12.892524242401123,0.9000000134110449,100.0
1722078038.513451,27,0.5288896560668945,13.421413898468018,0.850000012665987,100.0
1722078038.98,28,0.4665489196777344,13.887962818145752,4.470840728325576,100.0
1722078039.5084448,29,0.528444766998291,14.416407585144043,4.400130049153249,100.0
1722078039.9847734,30,0.47632861137390137,14.892736196517944,1.3500000201165676,100.0
1722078040.4909577,31,0.5061843395233154,15.39892053604126,0.6000000089406967,100.0
1722078040.9842763,32,0.4933185577392578,15.892239093780518,4.26728733469912,100.0
1722078041.4952023,33,0.5109260082244873,16.403165102005005,8.262808441671542,100.0
1722078041.9862075,34,0.49100518226623535,16.89417028427124,7.7726400203566035,100.0
1722078042.5068948,35,0.5206873416900635,17.414857625961304,11.132003528999228,100.0
1722078042.9930706,36,0.4861757755279541,17.901033401489258,7.3971230038225855,100.0
1722078043.507747,37,0.5146763324737549,18.415709733963013,7.025426413722296,100.0
1722078043.9914556,38,0.48370862007141113,18.899418354034424,6.872858927298513,100.0
1722078044.5032003,39,0.5117447376251221,19.411163091659546,9.725206326977384,100.0
1722078044.998697,40,0.4954967498779297,19.906659841537476,6.290016206138861,100.0
1722078045.5176573,41,0.5189602375030518,20.425620079040527,11.773885035314134,100.0
1722078046.0021262,42,0.484468936920166,20.910089015960693,5.7314375540527,100.0
1722078046.5134072,43,0.5112810134887695,21.421370029449463,5.61428026478154,100.0
1722078047.0183823,44,0.5049750804901123,21.926345109939575,7.815775713566746,100.0
1722078047.5216324,45,0.5032501220703125,22.429595232009888,7.325206291214597,100.0
1722078048.0049465,46,0.48331403732299805,22.912909269332886,6.9238895832850265,100.0
1722078048.5287728,47,0.5238263607025146,23.4367356300354,6.482003459708829,100.0
1722078049.0078313,48,0.47905850410461426,23.915794134140015,4.078212774305433,100.0
1722078049.5288029,49,0.5209715366363525,24.436765670776367,3.8782127713252006,100.0
1722078050.0193121,50,0.4905092716217041,24.92727494239807,2.0551552673798197,100.0
1722078050.5313795,51,0.5120673179626465,25.439342260360718,3.672639959261843,100.0
1722078051.016637,52,0.485257625579834,25.92459988594055,5.114985523927357,100.0
1722078051.5239828,53,0.5073456764221191,26.43194556236267,4.604430388773094,100.0
1722078052.0191379,54,0.49515509605407715,26.927100658416748,3.606142277156449,100.0
1722078052.5573628,55,0.5382249355316162,27.465325593948364,1.5394698347462699,100.0
1722078053.018976,56,0.46161317825317383,27.926938772201538,3.138544296602128,100.0
1722078053.5328581,57,0.5138821601867676,28.440820932388306,4.004430379832398,100.0
1722078054.0216317,58,0.4887735843658447,28.92959451675415,2.4136229461260807,100.0
1722078054.5384142,59,0.5167825222015381,29.44637703895569,2.2675870844330044,100.0
1722078055.0221891,60,0.48377490043640137,29.93015193939209,0.0,100.0
1722078055.5428846,61,0.5206954479217529,30.450847387313843,1.1593991744317982,100.0
1722078056.0241764,62,0.4812917709350586,30.9321391582489,0.14142135834465194,100.0
1722078056.5935638,63,0.5693874359130859,31.501526594161987,3,100.0
