Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW
1722018994.2828786,-0.0,-0.0,0.0,0.0016224595019593835,0.09855815023183823,6.359871622407809e-05,0.9951300024986267
1722018994.2878687,-0.0,-0.0,0.0,0.0015950445085763931,0.09830069541931152,3.726154682226479e-05,0.9951555132865906
1722018994.2928588,-3.554585646270425e-06,2.681001092241786e-07,6.733352347509935e-05,0.0015668957494199276,0.09876275062561035,8.286472620966379e-06,0.9951097965240479
1722018994.297849,-4.0971744965645485e-06,3.538013970683096e-07,9.813479118747637e-05,0.0015656185569241643,0.09874816983938217,7.735322469670791e-06,0.9951112866401672
1722018994.3028376,-5.8240393627784215e-06,2.958854338430683e-06,0.0001252764486707747,0.001582084922119975,0.09875117242336273,1.0793741239467636e-05,0.9951109290122986
1722018994.3078277,-2.1741407181252725e-06,4.7873786570562515e-06,0.00016123040404636413,0.0015757454093545675,0.09874503314495087,1.5631525457138196e-05,0.9951115846633911
1722018994.3128176,6.1918917708680965e-06,7.1536969699081965e-06,0.00019774581596720964,0.001574384979903698,0.09875057637691498,-2.703268137338455e-06,0.9951110482215881
1722018994.317808,1.5125284335226752e-05,1.0035699233412743e-05,0.00023651761875953525,0.0015783545095473528,0.09873376786708832,1.1470365279819816e-05,0.9951126575469971
1722018994.3227978,1.2733917174045928e-05,1.082649760064669e-05,0.00028834326076321304,0.0015821612905710936,0.09874137490987778,1.2336558029346634e-05,0.995111882686615
1722018994.3277879,1.447486829420086e-05,1.2968097507837228e-05,0.0003393707738723606,0.0015863704029470682,0.09874013066291809,4.21269533035229e-06,0.9951120018959045
1722018994.3327777,-0.0003258775395806879,0.0002346782712265849,0.00016174865595530719,0.00156647979747504,0.09871350973844528,-5.288068678055424e-06,0.9951146841049194
1722018994.3377676,-0.0003416196268517524,0.0002497494569979608,0.00020698874141089618,0.0015668246196582913,0.09870288521051407,-1.299202904192498e-05,0.9951157569885254
1722018994.3427575,-0.0003605913370847702,0.0002660991158336401,0.00025525622186250985,0.0015734725166112185,0.0986943393945694,-2.304334702785127e-05,0.9951165318489075
