Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW
1722019795.1330373,-0.0,-0.0,0.0,-0.00032506033312529325,0.11293422430753708,-0.0003630470600910485,0.9936023950576782
1722019795.1380277,-0.0,-0.0,0.0,-0.00032093244954012334,0.11294188350439072,-0.0003357831737957895,0.9936015605926514
1722019795.1430175,-5.610887455986813e-06,-8.266117106359161e-07,8.408931171288714e-05,-0.00019471245468594134,0.11285480111837387,-0.00033179245656356215,0.9936114549636841
1722019795.1480074,-9.781969311006833e-06,-1.1657710956569645e-06,0.00011865306441904977,-0.00018924812320619822,0.11287374794483185,-0.0003328989550936967,0.9936093091964722
1722019795.1529973,-1.444663848815253e-05,-4.95913718623342e-06,0.00015757005894556642,-0.00019020847685169429,0.112871453166008,-0.0003363180730957538,0.9936094880104065
1722019795.1579874,-1.7313968783128075e-05,-7.316653864108957e-06,0.00020332472922746092,-0.00019559286010917276,0.11285077780485153,-0.00033378094667568803,0.9936118721961975
1722019795.1629782,-1.8680500943446532e-05,-1.0208858839177992e-05,0.000255388964433223,-0.00019425145001150668,0.11285049468278885,-0.0003440102736931294,0.9936119318008423
1722019795.1679685,-1.3044981642451603e-05,-1.1935374459426384e-05,0.00031290409970097244,-0.00019795425760094076,0.11287496984004974,-0.00033595654531382024,0.9936091303825378
1722019795.1729586,-9.474021680944134e-06,-1.4437508070841432e-05,0.00037582116783596575,-0.00019443065684754401,0.11284821480512619,-0.0003392879734747112,0.9936121702194214
1722019795.1779485,-3.865275175485294e-06,-1.6987911294563673e-05,0.00044409045949578285,-0.0001965576084330678,0.11286315321922302,-0.00035234878305345774,0.9936104416847229
1722019795.1829386,-0.0007926273392513394,0.0001993478072108701,0.0007139301742427051,-0.0001999604282900691,0.11268630623817444,-0.00034690878237597644,0.9936305284500122
1722019795.1879282,-0.000858896120917052,0.0002133843081537634,0.0008050529286265373,-0.00019343942403793335,0.11267400532960892,-0.0003524193889461458,0.9936319589614868
1722019795.1929185,-0.0009272669558413327,0.00022736219398211688,0.0009016160038299859,-0.0001924453827086836,0.112672358751297,-0.0003457471029832959,0.9936321377754211
1722019795.1979084,-0.0009972280822694302,0.00024128211953211576,0.0010000987676903605,-0.00019214226631447673,0.11268024146556854,-0.0003587834071367979,0.9936312437057495
1722019795.2028985,-0.001069665770046413,0.00025515691959299147,0.0011071953922510147,-0.00020171236246824265,0.11267226189374924,-0.0003680236404761672,0.9936321377754211
1722019795.2078884,-0.0011465598363429308,0.00026897474890574813,0.0012198896147310734,-0.00020071252947673202,0.11268145591020584,-0.0003600596101023257,0.9936310648918152
1722019795.2128785,-0.0012255305191501975,0.0002827550924848765,0.0013394816778600216,-0.00019897244055755436,0.11268556863069534,-0.00037076283479109406,0.993630588054657
1722019795.2178683,0.0005009425221942365,-0.0002567621413618326,0.0003551352710928768,0.0038910943549126387,0.12362582981586456,0.00014089814794715494,0.9923213124275208
1722019795.2228584,0.0005902664852328598,-0.0002926511224359274,0.0004195869551040232,0.0038939379155635834,0.12362365424633026,0.00012783281272277236,0.9923215508460999
1722019795.2278483,0.000688879401423037,-0.0003307703591417521,0.0004936016630381346,0.00388726987875998,0.12361042946577072,0.00012444265303201973,0.9923232197761536
1722019795.2328384,0.0007930170395411551,-0.0003710488381329924,0.0005758480983786285,0.0038784968201071024,0.12361685186624527,0.00011474279745016247,0.9923225045204163
1722019795.2378283,0.0009062621975317597,-0.0004135452036280185,0.0006691301241517067,0.0039010713808238506,0.12361369282007217,0.00011105052544735372,0.9923227429389954
1722019795.2428193,0.0010259185219183564,-0.000458272872492671,0.0007738576387055218,0.0038893658202141523,0.1236175149679184,0.00011905509018106386,0.9923223257064819
1722019795.2478096,0.0007395680877380073,1.9947243345086463e-05,0.0004238866677042097,-0.0012516010319814086,0.12088026106357574,-0.0004934501484967768,0.9926662445068359
1722019795.2527995,0.0008237777510657907,2.745948040683288e-05,0.0004839390458073467,-0.0012578839669004083,0.12089347094297409,-0.0004885778180323541,0.992664635181427
1722019795.2577884,0.0009125788928940892,3.557239324436523e-05,0.0005497978418134153,-0.0012417716206982732,0.12089044600725174,-0.0004863282374572009,0.9926649332046509
1722019795.2627792,0.0010032127611339092,4.084644024260342e-05,0.0006349894683808088,-0.00124464207328856,0.12089931219816208,-0.0004863369686063379,0.9926638603210449
1722019795.2677693,0.0010993803152814507,4.8066096496768296e-05,0.0007151717436499894,-0.0012408709153532982,0.12088314443826675,-0.0004820034373551607,0.9926658868789673
1722019795.2727592,0.0011987554607912898,5.5236712796613574e-05,0.0007997743668965995,-0.0012517024297267199,0.12088979035615921,-0.0004808669909834862,0.9926650524139404
1722019795.2777495,0.0013000954641029239,6.410379137378186e-05,0.0008813173044472933,-0.0012428651098161936,0.12090034037828445,-0.00048556007095612586,0.9926637411117554
1722019795.2827394,-0.0013081111246719956,0.0005223731277510524,0.000827987038064748,-0.004072305280715227,0.10397925972938538,-0.0008289622492156923,0.994570791721344
1722019795.2877295,-0.0014320737682282925,0.0005709693650715053,0.0009171351557597518,-0.004079934675246477,0.1039634644985199,-0.0008306025411002338,0.9945724606513977
1722019795.2927191,-0.001562685240060091,0.0006215082830749452,0.0010075382888317108,-0.004078179132193327,0.10396677255630493,-0.0008312406716868281,0.994572103023529
1722019795.2977092,-0.0016945783281698823,0.0006739632808603346,0.0011049658060073853,-0.0040751355700194836,0.1039653941988945,-0.0008175758412107825,0.9945722818374634
1722019795.3026996,-0.0018303296528756618,0.00072829844430089,0.0012075221166014671,-0.004075083881616592,0.103957399725914,-0.0008195234695449471,0.9945731163024902
1722019795.3076894,-0.001971777994185686,0.0007845092914067209,0.0013182573020458221,-0.004077726509422064,0.10395748168230057,-0.000816967396531254,0.9945731163024902
1722019795.3126795,-0.002117815427482128,0.0008426104905083776,0.0014323204522952437,-0.004067030735313892,0.10396434366703033,-0.0008133595110848546,0.9945723414421082
1722019795.3176694,-0.000744373130146414,0.00040410287328995764,0.0008484472637064755,-0.0018129285890609026,0.11147896200418472,-0.0005493196658790112,0.9937649965286255
1722019795.3226595,-0.000779702328145504,0.00042846775613725185,0.00092741270782426,-0.0018138251034542918,0.11148729175329208,-0.0005572096561081707,0.9937641024589539
1722019795.3276503,-0.0008212749962694943,0.0004535724001470953,0.0010167608270421624,-0.0018186583183705807,0.11147469282150269,-0.0005696226726286113,0.9937654733657837
1722019795.3326406,-0.0008656150312162936,0.0004794226260855794,0.0011127032339572906,-0.001805172418244183,0.1114761233329773,-0.0005651656538248062,0.9937652945518494
