Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW
1721292527.2559729,-8.911650365917012e-05,-0.00010404692875454202,0.00012889855133835226,0.0032014690805226564,0.14648182690143585,0.00037272486952133477,0.9892081618309021
1721292527.25622,-5.400854570325464e-05,-2.8157584893051535e-05,-2.9601966161862947e-05,0.003194146091118455,0.14647957682609558,0.00038186556776054204,0.989208459854126
1721292527.256752,-5.942583811702207e-05,-3.007541636179667e-05,-1.7789870980777778e-05,0.00319450325332582,0.14648079872131348,0.00038016069447621703,0.9892082810401917
1721292527.257149,-6.532910629175603e-05,-3.233149618608877e-05,-3.936415851057973e-06,0.003199070692062378,0.1464730054140091,0.00038021671934984624,0.9892094731330872
1721292527.2602396,-6.683904939563945e-05,-3.497863872325979e-05,1.992441866605077e-05,0.003191605908796191,0.14647874236106873,0.00038071934250183403,0.9892085790634155
1721292527.2650425,-6.94470654707402e-05,-3.784412547247484e-05,3.7595644243992865e-05,0.003200448816642165,0.14647643268108368,0.00038169571780599654,0.9892089366912842
1721292527.2703938,-6.868274067528546e-05,-4.098851786693558e-05,5.5787433666409925e-05,0.003189191920682788,0.14647147059440613,0.00037114930455572903,0.9892097115516663
1721292527.2750764,-5.9801161114592105e-05,-4.269264900358394e-05,7.038293551886454e-05,0.0031886675860732794,0.14647223055362701,0.0003855201357509941,0.9892096519470215
1721292527.2820451,-2.8237969672773033e-05,-1.0887092685152311e-05,-2.5143013772321865e-05,0.0032006041146814823,0.1464955061674118,0.000355983356712386,0.989206075668335
1721292527.3311858,-3.170111449435353e-05,-1.0347890565753914e-05,-8.32405021355953e-06,0.0032095364294946194,0.1464965045452118,0.0003558342286851257,0.9892058968544006
1721292527.372535,-3.0232513381633908e-05,-9.720166417537257e-06,1.3743935596721712e-05,0.00320058548822999,0.14649967849254608,0.0003538001619745046,0.9892054796218872
1721292527.3725874,-3.3016371162375435e-05,-8.920685104385484e-06,3.411716897971928e-05,0.0032118805684149265,0.14649368822574615,0.00035061463131569326,0.9892063140869141
1721292527.372611,-3.685686533572152e-05,-7.987455319380388e-06,5.671278267982416e-05,0.003210765775293112,0.14649301767349243,0.00035505168489180505,0.9892064332962036
1721292527.3726315,-4.296909537515603e-05,-8.526703823008575e-06,7.30875544832088e-05,0.0032149709295481443,0.14649689197540283,0.00035509999725036323,0.9892058372497559
1721292527.3726487,-4.802047988050617e-05,-8.707534107088577e-06,9.397468238603324e-05,0.0032124712597578764,0.14649732410907745,0.00036442544660530984,0.9892057776451111
1721292527.3726654,-3.4324824810028076e-05,-4.2408311855979264e-05,1.584550045663491e-05,0.0032006544061005116,0.14647942781448364,0.0003786369052249938,0.989208459854126
1721292527.372721,-3.5006491089006886e-05,-4.581095708999783e-05,3.185079913237132e-05,0.0032023636158555746,0.14649039506912231,0.00036914265365339816,0.989206850528717
1721292527.3727386,-3.3889726182678714e-05,-4.950481161358766e-05,4.637288657249883e-05,0.003202250925824046,0.14648012816905975,0.00036103063030168414,0.9892084002494812
1721292527.372757,-3.165948510286398e-05,-5.3465748351300135e-05,5.870753375347704e-05,0.0031963777728378773,0.14647558331489563,0.00035237433621659875,0.9892090559005737
1721292527.3727741,-2.7118538127979264e-05,-5.7676992582855746e-05,6.780964758945629e-05,0.0032033307943493128,0.146493598818779,0.00035356279113329947,0.9892063736915588
1721292527.3727918,-2.7813559427158907e-05,-5.9898255130974576e-05,9.31894319364801e-05,0.0031871425453573465,0.14648021757602692,0.0003341577830724418,0.989208459854126
1721292527.3728297,-2.5564255338395014e-05,-6.31345683359541e-05,0.00010809787636389956,0.0031950566917657852,0.14648112654685974,0.00033700454514473677,0.9892083406448364
1721292527.3728523,8.112952491501346e-05,-6.236971239559352e-05,-1.435623926226981e-05,0.0032013810705393553,0.1464875489473343,0.00030969688668847084,0.9892073273658752
1721292527.372869,9.227053669746965e-05,-6.431827205233276e-05,-1.5638774129911326e-05,0.003208728739991784,0.14647488296031952,0.00032068672589957714,0.9892091751098633
1721292527.4156501,0.00010416987061034888,-6.623935769312084e-05,-1.0219620889984071e-05,0.003196332836523652,0.1464749425649643,0.00031501284684054554,0.9892092347145081
1721292527.4157028,0.00011723952047759667,-6.811224739067256e-05,-3.7757724840048468e-06,0.0032015691976994276,0.146475687623024,0.00031850021332502365,0.989208996295929
1721292527.4213157,0.00013284562737680972,-7.163816917454824e-05,1.0451180969539564e-05,0.0031988502014428377,0.146469384431839,0.00032921574893407524,0.9892100095748901
1721292527.4216263,0.00014758763427380472,-7.471549906767905e-05,2.1860552806174383e-05,0.0032117427326738834,0.1464599221944809,0.00032557614031247795,0.9892113208770752
1721292527.4216514,-2.201252027589362e-05,1.333024920313619e-05,-4.874417936662212e-05,0.003214361146092415,0.14646609127521515,0.0003491308307275176,0.9892104268074036
1721292527.4220793,-2.7286585464025848e-05,1.3188558114052285e-05,-4.566531424643472e-05,0.003217245452105999,0.14647546410560608,0.0003460327279753983,0.989208996295929
1721292527.422102,-3.0036104362807237e-05,1.3690979358216282e-05,-4.041312786284834e-05,0.0032145974691957235,0.1464778184890747,0.00035385851515457034,0.9892086982727051
1721292527.4221196,-3.072485560551286e-05,1.3395808309724089e-05,-3.539612589520402e-05,0.003216956742107868,0.14647796750068665,0.0003533080162014812,0.9892086982727051
1721292527.4221358,-2.3385899112327024e-05,1.397418509441195e-05,-2.8981869036215357e-05,0.003223397769033909,0.14647158980369568,0.00037769731716252863,0.9892095923423767
