Timestamp,Replanning Count,Replanning Time,Cumulative Replanning Time,Path Deviation,Success Rate
1722063082.2373285,1,0.47226619720458984,0.47226619720458984,0.0,100.0
1722063082.7402244,2,0.5028958320617676,0.9751620292663574,13.750000204890966,100.0
1722063083.246862,3,0.5066375732421875,1.481799602508545,0.0,100.0
1722063083.7473574,4,0.500495433807373,1.982295036315918,11.915566697330933,100.0
1722063084.2488885,5,0.5015311241149902,2.483826160430908,6.483949298437856,100.0
1722063084.7441077,6,0.49521923065185547,2.9790453910827637,17.034194894819088,100.0
1722063085.246279,7,0.5021712779998779,3.4812166690826416,28.931440017218975,100.0
1722063085.7474113,8,0.5011322498321533,3.982348918914795,13.230889374446292,100.0
1722063086.2475784,9,0.5001671314239502,4.482516050338745,20.98765670760794,100.0
1722063086.7494335,10,0.5018551349639893,4.984371185302734,11.667163807006139,100.0
1722063087.2548728,11,0.505439281463623,5.489810466766357,16.20573908034593,100.0
1722063087.745589,12,0.49071621894836426,5.980526685714722,17.87748629846785,100.0
1722063088.246218,13,0.5006289482116699,6.481155633926392,21.896268603254224,100.0
1722063088.752448,14,0.5062301158905029,6.9873857498168945,14.506148792780287,100.0
1722063089.2449985,15,0.4925503730773926,7.479936122894287,6.222886471623942,100.0
1722063089.7488482,16,0.5038497447967529,7.98378586769104,17.70257286586912,100.0
1722063090.2485166,17,0.4996683597564697,8.48345422744751,5.254659958238677,100.0
1722063090.7505054,18,0.5019888877868652,8.985443115234375,7.876143633281337,100.0
1722063091.2667549,19,0.516249418258667,9.501692533493042,14.363511339912883,100.0
1722063091.7588506,20,0.4920957088470459,9.993788242340088,7.5794110375510515,100.0
1722063092.264733,21,0.5058825016021729,10.49967074394226,5.274227409553741,100.0
1722063092.7625222,22,0.4977891445159912,10.997459888458252,13.465274249863816,100.0
1722063093.2592008,23,0.49667859077453613,11.494138479232788,8.557151953771442,100.0
1722063093.7606502,24,0.5014493465423584,11.995587825775146,11.361947522212468,100.0
1722063094.261093,25,0.5004427433013916,12.496030569076538,8.269170107719873,100.0
1722063094.7580335,26,0.49694061279296875,12.992971181869507,4.330724511240014,100.0
1722063095.2595994,27,0.5015659332275391,13.494537115097046,11.568099784853672,100.0
1722063095.7587783,28,0.4991788864135742,13.99371600151062,13.291075317101656,100.0
1722063096.2603412,29,0.5015628337860107,14.49527883529663,10.61426424383962,100.0
1722063096.7652743,30,0.5049331188201904,15.000211954116821,13.146957347211641,100.0
1722063097.260602,31,0.4953277111053467,15.495539665222168,12.481711334599618,100.0
1722063097.7600932,32,0.49949121475219727,15.995030879974365,8.20373829451891,100.0
1722063098.2627864,33,0.5026931762695312,16.497724056243896,3.188974502508328,100.0
1722063098.7607427,34,0.4979562759399414,16.995680332183838,10.64875064013523,100.0
1722063099.2646263,35,0.5038836002349854,17.499563932418823,5.551109861975759,100.0
1722063099.7619913,36,0.49736499786376953,17.996928930282593,3.3090226966908234,100.0
1722063100.2627184,37,0.5007271766662598,18.497656106948853,4.636964491461346,100.0
1722063100.7633207,38,0.5006022453308105,18.998258352279663,4.354121774772043,100.0
1722063101.263745,39,0.5004243850708008,19.498682737350464,4.083082457133613,100.0
1722063101.7731957,40,0.5094506740570068,20.00813341140747,3.741003824836985,100.0
1722063102.2660737,41,0.4928779602050781,20.50101137161255,3.428543150344019,100.0
1722063102.776452,42,0.510378360748291,21.01138973236084,1.7603900358223268,100.0
1722063103.2789154,43,0.5024633407592773,21.513853073120117,4.4038596009027575,100.0
1722063103.7715337,44,0.4926183223724365,22.006471395492554,2.7163013902435433,100.0
1722063104.2718463,45,0.5003125667572021,22.506783962249756,3.56896281189017,100.0
1722063104.7778528,46,0.5060064792633057,23.01279044151306,1.2272186799218607,100.0
1722063105.2836506,47,0.5057978630065918,23.518588304519653,0.05000000074505806,100.0
